tempo;danceability;energy;instrumentalness;liveness;valence
199.918;0,05;0,320138889;0,613888889;0,077083333;0,070138889
119.965;0,445138889;0,04375;0,613194444;00.18;0,0875
128.017;0,404166667;0,509027778;0,640277778;0,081944444;0,31875
128;0,560416667;0,399305556;0,064583333;0,071527778;0,297222222
144.987;0,046527778;0,534027778;0,603472222;0,198611111;0,426388889
179.996;0,400694444;0,452083333;0,552083333;0,505555556;0,164583333
129.999;0,441666667;0,495138889;0,65625;0,071527778;0,182638889
129.994;0,394444444;0,4125;0,640972222;0,366666667;0,132638889
125.025;0,477083333;0,511111111;0,55625;0,088194444;0,290972222
130.021;0,441666667;0,481944444;0.00498;0,08125;0,225694444
130.018;0,348611111;00.56;0,686805556;0,143055556;0,073611111
144.966;0,494444444;0,465972222;0,656944444;0,68125;0,340972222
122.011;0,438194444;0,404166667;0,659027778;0,075;0,64375
220.032;0,379861111;0,648611111;0,061111111;0,089583333;0,249305556
127.981;0,433333333;0,582638889;0,621527778;0,557638889;0,09375
130.015;0,35625;0,310416667;0,658333333;0,577083333;0,240972222
144.068;0,41875;0,616666667;0,440972222;0,095138889;0,2875
144.974;0,429861111;0,490277778;0,542361111;0,085416667;0.077
149.949;0,372222222;0,645138889;0,594444444;0,084027778;0,090972222
140.036;0,309722222;0,411805556;0,559722222;0,441666667;0,510416667
137.992;0,422222222;0,498611111;0,119444444;00.29;00.17
190.03.00;00.58;0,415277778;0,225694444;0,095833333;0,084027778
150.278;0,327777778;0,488888889;00.38;0,190972222;0,6375
119.996;0,453472222;0,40625;0,357638889;0,084722222;00.11
119.989;0,377777778;0,580555556;0,640972222;0,077777778;0,072222222
199.962;0,407638889;0,563194444;0,609027778;0,635416667;0,124305556
140.036;0,35625;0,595833333;0,525694444;0,686805556;0,693055556
130;0,414583333;0,3875;0,622222222;0,615277778;0,384027778
140.017;0,334027778;0,413194444;0.00368;0.085;0,664583333
154.93;0,302083333;0,58125;0,5875;0,132638889;0,24375
145.019;0,390972222;0,428472222;0,611805556;0,075;0,301388889
139.971;0,323611111;0,477083333;0,290277778;0,647222222;0,1
128.117;0,365277778;0,302083333;0,075;0,69375;0,497222222
119.996;0,410416667;0,438194444;0,386111111;0,1625;0,075
135.013;0,43125;0,546527778;0,099305556;0,238194444;0,148611111
130.012;0,438194444;0,341666667;0,624305556;0,604861111;0,268055556
220.022;0,390972222;0,518055556;0.00266;0,091666667;0,6375
137.972;0,447222222;0,549305556;0,64375;0,111805556;0,494444444
145.897;0,301388889;0,659027778;0,516666667;0,15;0,099305556
120.001;0,538888889;0,459027778;0,3;0,080555556;0,11875
145.059;0,504166667;0,338888889;0,663888889;0,554861111;0,224305556
139.988;0,427083333;0,313194444;0,469444444;0,070833333;0,102083333
138.508;0,197916667;0,572222222;0,595138889;0,077083333;0,254861111
140.024;0,467361111;0,510416667;0,614583333;0,075694444;0,497222222
139.285;0,255555556;0,595833333;0.000482;0,586111111;0,608333333
140.017;0,04375;0,646527778;0,171527778;00.26;00.05
129.99;0,280555556;0,6625;0.032;0,226388889;0,272222222
139.987;0,404166667;0,660416667;00.38;0.033;0,268055556
140.041;0,35;0,456944444;0,138194444;0,28125;0,252083333
149.981;0,429166667;0,55625;0,652083333;0.093;0,099305556
126.972;0,363194444;0,634722222;0,509027778;0,163888889;0,136805556
140.029;0,33125;0,660416667;0,082638889;0,114583333;0,26875
140.007;0,302777778;0,534027778;0,421527778;0,042361111;0.032
139.998;0,354861111;0,595138889;0,15;0,619444444;0,252083333
136.005;0,306944444;0,061111111;0,536111111;00.29;0,463888889
136.055;0,1625;0,419444444;0,645138889;0,072222222;0,273611111
135.969;0,442361111;0,477777778;0,392361111;0,665972222;0,095833333
139.918;0,353472222;0,427083333;0,33125;0,245138889;0,081944444
131.004;0,434027778;0,586111111;0,181944444;0,677083333;0,4125
140.056;0,348611111;0,563194444;0.00403;0,469444444;0,272916667
131.016;0,438194444;0,663888889;0,539583333;0,329861111;0,275
212.006;0,352083333;0,647222222;0,596527778;0,304861111;0,222916667
160.027;0,252777778;0,554861111;0,627083333;0,102777778;0,241666667
139.948;0,376388889;0,596527778;0,584027778;0.095;0,545138889
139.972;0,343055556;0,061805556;0,26875;0,638194444;0.069
140.021;0,424305556;0,540277778;0,592361111;0,077083333;0,119444444
140.02.00;0,348611111;0,670833333;0.00531;0,189583333;0,079861111
145.028;0,414583333;0,577083333;0,184027778;0,093055556;0,491666667
140.028;0,393055556;0,628472222;0.00858;0,125694444;0,213194444
131.988;0,358333333;0,661805556;0,184722222;0.085;0,610416667
171.979;0,338888889;0,565277778;1.90E-05;0,196527778;00.32
133.943;0,330555556;0,489583333;0,307638889;0,078472222;0,206944444
115.008;0,480555556;0,609027778;0,64375;0,077083333;00.26
144.074;00.54;0,520138889;0,494444444;0,624305556;0,329166667
129.958;0,359027778;0,558333333;0,310416667;00.01;0,106944444
179.783;0,24375;0,538888889;0,619444444;0,246527778;0,322222222
144.009;0,309027778;0,527083333;0,440277778;0,178472222;0,075
219.982;00.52;0,54375;0,647222222;0,096527778;0,204861111
150.366;0,242361111;0,374305556;0,651388889;00.23;0,484027778
152.114;0,143055556;0,570833333;0,643055556;0,665277778;0,094444444
219.982;00.52;0,54375;0,647222222;0,096527778;0,204861111
195.958;00.26;0,489583333;0,655555556;0,080555556;0,272222222
156.514;0,170833333;0,521527778;0,077777778;0,082638889;0,079861111
139.943;0,286111111;0,629861111;0,054861111;0,238888889;0,4125
140.03.00;0,351388889;0,596527778;0,411111111;0,621527778;0,275694444
149.976;0,322222222;0,602777778;00.09;0,202083333;00.37
130.039;0,389583333;0,504861111;0,276388889;0,225;0,089583333
150.166;0,229861111;0,565277778;0,659027778;0,081944444;0,134027778
151.096;0,161805556;0,577083333;0,61875;0.087;00.15
144.829;0,188194444;0,485416667;0,623611111;0,567361111;0,072916667
150.027;00.44;0,663194444;0,677777778;0,086805556;0,692361111
136.057;0,374305556;0,511805556;00.58;0,072916667;0,560416667
122.979;0,315972222;0,634722222;0,066666667;0,073611111;0,094444444
119.657;00.48;0,58125;0,667361111;0,096527778;00.04
139.09.00;0,280555556;0,060416667;0,239583333;0,108333333;00.17
140.103;00.55;0,559722222;0,626388889;0,098611111;00.13
127.995;0,317361111;0,448611111;0.000818;0,626388889;0,389583333
120.005;0,439583333;0,646527778;0,657638889;0,074305556;0,15625
139.942;00.49;0,61875;0,485416667;0,093055556;0,153472222
114.995;0,35625;0,622916667;0,198611111;0,202083333;0,601388889
159.848;0,363888889;0,490972222;0,249305556;0,079861111;00.54
130.027;0,44375;0,49375;0,521527778;0,447916667;0,285416667
216.054;0,334722222;0,604861111;0;0,269444444;00.13
143.972;0,492361111;0,495833333;0,246527778;0,073611111;0,529166667
145.212;0,236805556;0,544444444;0,129166667;0,075694444;0,079861111
118.01.00;0,399305556;0,602083333;0,1375;0,074305556;0,13125
120.971;00.53;0,55;0,063888889;0,597916667;0,251388889
130.015;0,383333333;0,061805556;00.02;0,088194444;0,342361111
130.013;0,445138889;0,465972222;0.042;0,107638889;0,236805556
139.874;0,426388889;0,459027778;0,609027778;0,158333333;0,260416667
151.936;0,29375;0,636805556;0,647222222;0,2375;0,149305556
150.02.00;0,129166667;0,530555556;0,58125;0,114583333;0,245833333
134.421;0,390277778;0,488194444;0,563194444;0,08125;0,343055556
130.011;0,348611111;0,610416667;0,073611111;0,108333333;0,529861111
150.068;0,358333333;0,450694444;1.77E-05;0,133333333;0,245833333
150.017;0,354861111;0,065277778;0,616666667;0,075694444;0,123611111
140.023;0,421527778;0,604861111;0,324305556;0,163194444;0,079166667
148.333;0,358333333;0,579166667;0,518055556;0,265277778;00.34
119.998;0,479861111;0,502083333;0,647916667;0,135416667;0,088888889
126.954;0,059722222;0,650694444;0,53125;0,080555556;0,372916667
145.017;0,369444444;0,622916667;0,609722222;00.05;0,5375
150.568;0,044444444;0,477083333;0,470833333;0,075694444;0,190277778
138.301;0,370833333;0,60625;0.00417;0,097916667;0,110416667
136.721;00.57;0,366666667;0,2;0,072222222;0,544444444
120.104;0,440277778;0,345833333;0,64375;00.01;0,272222222
151.49.00;0,352083333;0,063194444;0,625694444;0,129166667;00.17
145.041;00.42;0,639583333;0,084027778;0,461805556;0,175694444
159.998;0,328472222;0,595833333;0.00519;0,550694444;0,123611111
128.063;0,384027778;0,619444444;0,258333333;0,259722222;0,092361111
150.006;0,302083333;0,579166667;0,393055556;0,074305556;0,367361111
159.783;0,206944444;0,525;8.30E-05;0,154861111;0,120833333
164.856;0,227083333;0,486805556;2.11E-05;0,63125;0,628472222
139.871;0,296527778;0,619444444;0,197222222;0,13125;0,074305556
129.994;0,290972222;0,604861111;0,619444444;0,301388889;0,1
121.998;0,478472222;0,304861111;0,525;0,308333333;0,074305556
139.922;0,336111111;0,50625;0,495138889;0,668055556;0,081944444
180.29.00;00.16;0,049305556;0,579166667;0,088194444;0,120138889
135.01.00;0,334722222;0,581944444;0,054166667;0,09375;0.071
139.524;0,196527778;0,348611111;0,582638889;0,085416667;0,270138889
115.859;00.45;0,482638889;0,079166667;00.21;0.085
115.863;0,400694444;0,438888889;0,505555556;0,133333333;0,602083333
120.411;0,263194444;0,463888889;1.22E-05;0,272222222;0,086805556
114.345;0,258333333;0,533333333;0.00167;00.36;0,100694444
174.16.00;0,203472222;0,614583333;0.00141;00.12;0,297222222
156.008;0,238194444;0,424305556;0,10625;0.087;0,600694444
153.97;0,384722222;0,554861111;0,524305556;0,227777778;0,164583333
150.011;0,339583333;0,443055556;0,638194444;0,147222222;0,302777778
127.981;0,360416667;0,596527778;0.00315;0,553472222;0,274305556
150.04.00;0,406944444;0,532638889;0,605555556;0,2375;0,248611111
152.917;0,349305556;0,522222222;0,441666667;0,100694444;0,488194444
128.057;0,454166667;0,044444444;0,628472222;0,336111111;0,097916667
149.793;0,24375;0,463194444;0,508333333;0,093055556;0,490277778
139.982;0,339583333;0,420138889;0,499305556;0,107638889;0,099305556
190.517;0,152083333;0,560416667;00.51;0,079166667;0.062
124.965;0,353472222;0,53125;0,606944444;0,086805556;0,238888889
144.941;0,415277778;0,48125;0,084027778;0,070833333;0,125694444
210.018;0,427777778;0,589583333;0,094444444;0,6375;0,209722222
140.01.00;0,393055556;0,643055556;0,616666667;0,086805556;0,394444444
129.959;0,411805556;0,04375;0.000815;0,15;0,168055556
123.075;0,411805556;0,254861111;0,525694444;0,075;0,50625
176.812;0,225694444;0,465972222;0,257638889;0,070833333;0,2625
198.074;0,241666667;0,518055556;0,654861111;0,220138889;0,126388889
119.995;0,495833333;0,349305556;0,65625;0,091666667;0,193055556
143.963;0,410416667;0,495833333;0,495138889;0,13125;0,417361111
140.094;0,355555556;0,24375;0.000117;0,209722222;0,213194444
141.959;0,470138889;0,497222222;00.59;0,084027778;0,45625
134.972;0,420833333;0,597916667;0.0038;0,05;0,134722222
140;0,426388889;0,646527778;0,092361111;0,230555556;0,271527778
138.002;0,418055556;0,545138889;0,481944444;0,359027778;0,459722222
131.989;0,436805556;0,536111111;0,584027778;0,091666667;0,218055556
219.996;0,315277778;0,545138889;0,602083333;0,422222222;0,415972222
130.033;0,407638889;0,480555556;0,616666667;0,079166667;0,102777778
131.98;0,563194444;0,292361111;0,677083333;00.11;00.16
199.98;0,38125;0,56875;0,525;0,615277778;0,209027778
149.994;0,331944444;0,065277778;0,588194444;0,080555556;0,189583333
140.031;0,394444444;0,38125;0,582638889;0,495833333;0,084722222
125.007;0,393055556;0,496527778;00.09;0,252777778;0,14375
114.989;0,400694444;0,513194444;0,627083333;0,113888889;0,404861111
150.008;0,413194444;0,663888889;0,50625;00.11;0,401388889
135.003;0,411805556;0,59375;0,060416667;0,552777778;0,088888889
140.014;00.48;00.53;0,059027778;0,677083333;0,125694444
137.995;0,398611111;0,629861111;0,5875;0,093055556;0,186111111
128.012;0,255555556;0,4625;0,234027778;0,139583333;0,690972222
151.035;0,364583333;0,574305556;0,059027778;0,071527778;0,349305556
137.041;0,386111111;0,564583333;0,572222222;0,632638889;0,303472222
215.992;0,327777778;0,607638889;0,639583333;0,103472222;0,271527778
110.977;0,043055556;0,647222222;0,500694444;0,102777778;0,25625
179.92;0,242361111;0,050694444;0,134027778;0,197222222;0,263194444
133.992;0,400694444;0,634722222;0,647222222;0,080555556;0,150694444
116.801;0,191666667;0,336111111;0,225694444;0,364583333;0,273611111
133.979;0,386111111;0,545833333;0,35625;0,070138889;0,13125
149.913;0,265277778;0,061111111;0,192361111;0,134722222;0,142361111
147.879;0,351388889;00.49;0,311111111;0,070138889;00.12
174.045;0,43125;0,661111111;0,588888889;0,186111111;0,260416667
149.926;0,245833333;0,479861111;0,088194444;0,577083333;0,08125
139.995;0,520138889;0,289583333;0,222916667;0,6625;0,136805556
118.894;0,4125;0,495833333;0,124305556;0,241666667;0,352083333
173.909;0,286805556;0,641666667;0,544444444;0,075;0,491666667
166.004;0,294444444;0,371527778;0,356944444;0,080555556;0,134027778
140.042;0,467361111;0,635416667;0,554861111;0,075694444;0,442361111
117.518;0,198611111;0,045833333;0,592361111;0,640972222;0,103472222
173.914;0,559722222;0,428472222;0,510416667;0,071527778;0,154166667
149.913;0,322222222;0,322222222;0,619444444;00.26;0,158333333
137.003;0,511111111;0,655555556;0,566666667;0,071527778;0,188194444
187.84;0,306944444;0,431944444;0,436111111;0,10625;0,626388889
150.004;0,315972222;0,622916667;0,450694444;0,154166667;00.25
200.018;0,440972222;0,482638889;0,543055556;0,071527778;0.033
173.894;0,419444444;0,427777778;0.000479;00.01;0,109027778
190.142;0,440972222;0,3625;6.26E-06;00.13;0,364583333
136.012;0,565277778;0,481944444;0,051388889;0,081944444;0,331944444
171.962;0,478472222;0,626388889;0,142361111;0,386111111;0,246527778
171.967;0,422222222;0,629861111;0.00268;0,590972222;0,238888889
128.103;0,3625;0,589583333;0;0,108333333;0,138194444
173.898;0,372916667;0,629166667;0,129861111;0,221527778;0,35
171.09.00;0,302083333;0,670833333;0,470833333;0,484027778;0,494444444
188.422;0,31875;0,461111111;0,521527778;0,288194444;0,265277778
159.996;0,307638889;0,436111111;00.15;0,086805556;0,396527778
145.101;0,290972222;0,064583333;0.0001;0,174305556;0,254861111
124.996;0,442361111;0,498611111;0,554861111;00.11;0,265972222
125.988;0,478472222;0,472916667;0,610416667;0,079166667;0,161111111
115.003;0,502083333;0,540277778;0,218055556;0,570138889;00.08
132.984;0,515972222;0,658333333;0,603472222;0,584722222;0,075
122.948;0,393055556;0,688194444;0,621527778;0,075694444;0,277083333
200;0,390277778;0,513194444;0,613194444;0.097;0,384722222
134.997;0,39375;0,309027778;0,585416667;0,258333333;0,071527778
135.987;0,372222222;0,447222222;0,373611111;00.24;0,100694444
136.192;0,172916667;0,114583333;0,664583333;0,073611111;0,654861111
136.038;0,359027778;0,371527778;0,622222222;0,075;0,593055556
124.986;0,400694444;0,394444444;0,63125;0,661111111;0,125694444
133.946;0,377083333;0,552777778;0,630555556;0,245833333;0.054
194.238;0,234027778;00.37;0,604861111;0,2375;0,372222222
141.658;0,097916667;0,084027778;0,638194444;0,077777778;00.04
128.021;0,35625;0,060416667;0,559027778;0,077083333;0,275
115.02.00;0,330555556;00.09;0,602083333;0,077083333;0,25625
132.005;0,399305556;0,55;0,51875;0,245833333;0,140277778
118.001;0,507638889;0,045138889;0,630555556;0.092;0,186111111
117.999;00.47;0,409027778;0,620138889;0,565277778;0,260416667
204.078;0,445833333;0,189583333;0,620833333;0,168055556;0,252083333
180.016;0,360416667;0,513194444;0,545833333;0,078472222;0,316666667
183.822;0,386111111;0,04375;0,429166667;0,091666667;0,086805556
119.994;0,4125;0,588888889;0,586111111;0,075694444;0,071527778
201.912;0,359027778;0,490277778;0,657638889;0,077083333;0,096527778
217.98;0,372222222;0,565277778;0,064583333;0,592361111;0,538888889
119.976;0,398611111;0,045833333;0,545833333;0,072916667;0,205555556
127.368;0,150694444;0,121527778;0,572916667;0,072916667;0,274305556
159.264;0,228472222;0,088194444;0,627083333;0,073611111;0,690277778
176.97;0,34375;0,456944444;0,5875;0,640972222;0,427777778
124.014;0,401388889;0,5125;0,663194444;0,071527778;0,426388889
145.518;0,288194444;0,222916667;0,059027778;0,691666667;0,084722222
150.044;0,263194444;0,449305556;0,179861111;0,646527778;00.07
110.992;0,428472222;0,516666667;0,60625;0,075694444;0,320138889
200.006;0,538888889;0,546527778;0,295833333;0,081944444;0,257638889
123.673;0,353472222;0,60625;0,418055556;0,429166667;0,213194444
120.009;0,425694444;0,677083333;0,482638889;0,121527778;0,163194444
173.98;0,426388889;0,605555556;0,21875;0,606944444;0,190972222
192.121;0,384027778;0,554861111;0,546527778;0,691666667;0,089583333
200.114;0,156944444;0,502777778;0,614583333;0,64375;0,322916667
123.997;0,4875;0,56875;0,615277778;0,095138889;0,322222222
211.98;0,452083333;0,650694444;0,059722222;0,469444444;0,657638889
220.038;0,469444444;0,05625;0,059722222;0,077777778;0,564583333
125.022;0,440277778;0,490277778;0,321527778;0.096;0,615972222
182.783;0,35625;0,424305556;0,457638889;0,654166667;0,170138889
183.356;0,120833333;0,581944444;0,602777778;0,070833333;0,648611111
219.986;0,477777778;0,613194444;00.09;0,490277778;0,56875
120.03.00;0,371527778;0,061111111;0,213888889;0,26875;0,213194444
219.79;0,308333333;0,657638889;0,136111111;00.13;0,257638889
113.991;0,36875;0,04375;0,652083333;0,073611111;0,082638889
140.04.00;0,3875;0,496527778;0,409027778;0,396527778;0,324305556
139.981;0,375694444;0,639583333;0,665972222;0,117361111;0,070833333
136.542;00.33;0,475694444;0.00144;0,629166667;0,105555556
137.046;0,413194444;0,557638889;0,604861111;0,077777778;0,528472222
121.636;0,491666667;0,435416667;0,518055556;0,094444444;00.13
130.011;0,377777778;0,052777778;0,605555556;0,295138889;0,6125
150.043;0,280555556;0,502777778;0,6625;0,133333333;0,61875
174.796;0,186805556;0,452777778;0.000235;0,43125;0,280555556
135.142;0,343055556;0,504861111;1.05E-05;0,074305556;0,077083333
